dateiname	tbeg_klass_art	erlaeuterung
rk20010731_1bvr106100	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20010801_1bvr066600	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010801_1bvr118892	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20010801_1bvr190697	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20010802_1bvr061893	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010809_1bvr126201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010810_2bvr056901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010810_2bvr123800	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010810_2bvr210100	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010814_1bvr031098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010814_2bvr114000	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010814_2bvr114200	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010814_2bvr134901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010816_1bvr100201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010820_1bvr048799	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010820_1bvr051599	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20010820_1bvr065395	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010820_1bvr150997	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010821_2bvr028200	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20010821_2bvr040600	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010821_2bvr060501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010821_2bvr088401	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010821_2bvr109801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010821_2bvr206300	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010821_2bvr229000	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010905_1bvr048101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010910_2bvr152301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010911_2bvr149101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010912_1bvr226500	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010913_1bvr139801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010913_1bvr206900	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010913_2bvr128601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010913_2bvr131601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010919_1bvr135100	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010920_1bvr142394	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20010920_1bvr179194	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010920_2bvr134901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010920_2bvr139200	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010925_2bvr115201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010925_2bvr244294	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010925_2bvr256694	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010926_1bvr118501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010926_1bvr142601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010926_1bvr174098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20010930_2bvr115801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011002_1bvr137201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011002_2bvr069099	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011004_2bvr120901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011008_2bvr100401	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20011009_2bvr152301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011010_1bvr197095	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011010_2bvr162001	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011011_2bvr127101	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20011018_1bvr088100	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011023_2bvr066600	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011023_2bvr123601	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20011025_1bvr107996	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011028_2bvr145201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011102_2bvr109800	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20011104_2bvr012901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011104_2bvr094401	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011105_1bvr152300	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011105_2bvr155101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011107_1bvr032594	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011108_2bvr138301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011108_2bvr163399	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011109_2bvr043601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011109_2bvr060901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011111_2bvr115101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011111_2bvr147101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011111_2bvr234800	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011113_2bvr187901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011114_2bvr111801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011115_1bvr009897	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011115_1bvr028900	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20011115_1bvr072801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011115_1bvr079301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011115_1bvr079401	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011115_1bvr119801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011115_1bvr131401	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011115_1bvr163301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011115_1bvr218098	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011123_1bvr177801	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20011207_1bvr180698	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20011210_1bvr180397	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011210_2bvr040801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011212_1bvr157100	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011213_1bvr165696	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20011214_1bvr100901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011214_2bvr015201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011214_2bvr018901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011214_2bvr156594	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011217_1bvr038101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011217_2bvr115100	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20011218_1bvr039101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011219_1bvr021801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011219_1bvr081401	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20011220_2bvr042901	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20011220_2bvr110001	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020102_1bvr053499	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020103_2bvr182701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020103_2bvr182801	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020108_1bvr114701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020108_1bvr206901	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020109_2bvr212401	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020109_2bvr214201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020111_2bvr132800	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020111_2bvr197101	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020116_1bvr106901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020116_1bvr185901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020121_2bvr122501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020121_2bvr211901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020122_2bvr072001	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020122_2bvr147301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020124_2bvr207101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020128_2bvr156301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020129_1bvr222301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020129_2bvr049401	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020129_2bvr124501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020130_1bvr075397	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020130_1bvr154200	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020130_1bvr222201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020130_2bvr023100	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020130_2bvr070701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020130_2bvr197001	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020130_2bvr224800	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020130_2bvr235100	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020131_1bvr202701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020131_2bvr108700	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020204_2bvr124001	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020205_1bvr202900	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020206_1bvr095290	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020206_2bvr038001	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020206_2bvr124901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020207_1bvr074599	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020208_2bvr180901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020217_2bvr072401	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020218_1bvr001302	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020218_1bvr164401	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020218_2bvr086301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020218_2bvr193701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020220_1bvr042399	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020220_1bvr145000	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020220_2bvr174301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020222_1bvr030002	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020222_2bvr170701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020226_2bvr017597	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020227_2bvr026102	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020227_2bvr055301	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020227_2bvr197901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020228_1bvr167601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020301_2bvr097200	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020306_2bvr161900	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020307_1bvr132100	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020307_1bvr196201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020308_1bvr197496	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020308_2bvr019602	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020314_1bvr001602	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020318_1bvr229796	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020321_1bvr086101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020321_1bvr211901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020321_2bvr039702	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020324_2bvr217501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020326_2bvr035702	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020327_2bvr063601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020328_1bvr022902	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020328_1bvr040802	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020328_1bvr108200	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020328_2bvr030701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020328_2bvr210401	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020328_2bvr229595	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020329_2bvr040102	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020329_2bvr130901	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020404_1bvr006002	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020404_1bvr060502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020404_1bvr072498	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020404_1bvr210594	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020406_2bvr182901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020409_2bvr071001	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020416_1bvr027902	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020418_1bvr136193	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020429_1bvr157894	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020429_1bvr181896	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020429_1bvr181996	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020429_1bvr200794	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020429_1bvr203996	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020430_1bvr148701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020430_2bvr179700	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020502_2bvr061302	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020507_1bvr169901	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020508_1bvr048501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020510_1bvr168501	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020514_2bvr049902	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020516_1bvr011702	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020516_1bvr225701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020516_2bvr066502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020522_1bvr079796	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020523_2bvr051602	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020527_2bvr066702	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020527_2bvr074202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020529_2bvr072399	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020605_2bvr225796	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020607_1bvr077102	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020611_2bvr046102	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020613_1bvr048202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020613_1bvr073602	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020617_1bvr159499	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020619_1bvr079202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020620_1bvr206296	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020621_1bvr060502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020624_1bvr057502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020625_1bvr214401	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020701_1bvr015202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020701_2bvr090102	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020702_1bvr254495	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020703_1bvr215101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020704_1bvr039001	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020704_2bvr216800	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020710_1bvr035498	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020711_1bvr022602	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020716_2bvr191298	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020719_2bvr001802	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020722_1bvr013195	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020723_2bvr040302	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020724_1bvr064495	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020724_2bvr225699	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020724_2bvr226600	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020729_2bvr070802	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020730_2bvr006002	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020801_1bvr058002	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020801_1bvr114398	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020801_2bvr124701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020801_2bvr213501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020805_1bvr185401	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020806_1bvr058698	Regeln-Absatz	automatisch annotiert in ebene-Tags
rk20020806_2bvr235700	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020812_1bvr032802	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020812_1bvr039902	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020812_1bvr101202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020812_1bvr104493	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020812_1bvr126402	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020812_2bvr093202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020815_1bvr179000	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020816_1bvr124197	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020816_1bvr222600	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020819_2bvr044301	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020821_1bvr144402	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020826_1bvr014202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020826_1bvr094701	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020830_2bvr133202	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20020902_1bvr047601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020902_1bvr110302	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020905_2bvr099502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020911_2bvr136902	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020913_2bvr137502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020919_1bvr138501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020919_2bvr128502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020920_1bvr081901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020920_1bvr169102	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020923_1bvr171700	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020924_2bvr006601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020924_2bvr074202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020924_2bvr085702	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020926_1bvr141901	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020927_1bvr225101	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020927_2bvr078702	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020927_2bvr085502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020927_2bvr184300	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20020930_2bvr178100	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021016_2bvr097902	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021016_2bvr129302	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021016_2bvr207201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021017_2bvr130502	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021024_2bvr077802	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021025_1bvr211601	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021030_1bvr193202	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021030_2bvr183700	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021030_2bvr218201	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021107_1bvr058002	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20021107_1bvr085402	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021111_1bvr021899	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021111_1bvr214501	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021112_1bvr023297	SVM-WE-Satz	automatisch annotiert in ebene-Tags
rk20021112_2bvr105402	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021112_2bvr169602	Regeln-Satz	automatisch annotiert in ebene-Tags
rk20021121_1bvr196502	Regeln-Satz	automatisch annotiert in ebene-Tags
